classname,time,groupNo
users.tests.third_party.test_jumio.TestJumioAcceptedStatusChangeByCallback,0,1
users.tests.third_party.test_jumio.TestJumioAcceptedStatusChangeByCallback,0,1
users.tests.third_party.test_jumio.TestJumioAuthentication,0,1
users.tests.third_party.test_jumio.TestJumioDeclinedStatusChangeByCallback,0,1
users.tests.third_party.test_jumio.TestJumioDeclinedStatusChangeByCallback,0,1
users.tests.third_party.test_jumio.TestJumioDeclinedStatusChangeByCallback,0,1
users.tests.third_party.test_jumio.TestJumioDeclinedStatusChangeByCallback,1,2
users.tests.third_party.test_jumio.TestJumioProcessingStatusChangeByCallback,2,2
users.tests.third_party.test_jumio.TestJumioProcessingStatusChangeByCallback,1,3
users.tests.third_party.test_jumio.TestJumioProcessingStatusChangeByCallback,1,4
users.tests.third_party.test_jumio.TestJumioProcessingStatusChangeByCallback,1,5
users.tests.third_party.test_jumio.TestJumioProcessingStatusChangeByCallback,1,6
users.tests.third_party.test_jumio.TestJumioUnsubmittedStatusChangeByCallback,0,1
users.tests.third_party.test_jumio.TestJumioUnsubmittedStatusChangeByCallback,0,1
users.tests.third_party.test_jumio.TestJumioUnsubmittedStatusChangeByCallback,0,1
users.tests.third_party.test_jumio.TestJumioUnsubmittedStatusChangeByCallback,0,1
users.tests.third_party.test_jumio.TestJumioUnsubmittedStatusChangeByCallback,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,1,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_jumio.TestJumioVerification,0,1
users.tests.third_party.test_ocean.TestOceanWebhookHandler,0,1
users.tests.third_party.test_samba_safety.TestSambaSafetyMvrOverCustomer,1,1
users.tests.third_party.test_samba_safety.TestSambaSafetyMvrOverCustomer,0,1
users.tests.third_party.test_samba_safety.TestSambaSafetyMvrOverCustomer,0,1
users.tests.third_party.test_samba_safety.TestSambaSafetyMvrOverCustomer,0,1
users.tests.third_party.test_samba_safety.TestSambaSafetyMvrOverCustomer,1,2
users.tests.third_party.test_samba_safety.TestSambaSafetyMvrOverCustomer,1,3
users.tests.third_party.test_samba_safety.TestSambaSafetyMvrOverCustomer,1,4
users.tests.third_party.test_samba_safety.TestSambaSafetyMvrOverCustomer,1,5
users.tests.utils.test_customer_utils.TestImportCSV,2,2
users.tests.utils.test_customer_utils.TestImportCSV,0,3
users.tests.utils.test_notifications.PasswordResetBusinessAdminTestCase,0,1
users.tests.utils.test_notifications.PasswordResetBusinessAdminTestCase,0,1
users.tests.utils.test_notifications.PasswordResetBusinessAdminTestCase,0,1
users.tests.utils.test_notifications.PasswordResetBusinessAdminTestCase,0,1
users.tests.utils.test_notifications.PasswordResetTestCase,0,1
users.tests.utils.test_notifications.PasswordResetTestCase,0,1
users.tests.utils.test_notifications.PasswordResetTestCase,0,1
users.tests.utils.test_notifications.PasswordResetTestCase,0,1
users.tests.utils.test_notifications.UserResetPasswordTestCase,0,1
